,max_speed,vision,soc_strength,obs_strength,Run,Evacuation percentage,Evacuation time,Flow,Mean exit time,std exit time
111,3.076171875,1.86328125,2697.265625,3766.6015625,,100.0,29.32,3.5056657223796033,12.7549,7.22259438753615
112,4.595703125,3.12109375,2392.578125,3239.2578125,,100.0,20.67,4.898565066798614,9.720499999999998,5.328751891125324
113,3.107421875,4.92578125,2392.578125,4657.2265625,,100.0,29.73,3.4208707671043537,12.917000000000003,7.5354638312127245
114,3.126953125,1.86328125,2697.265625,3766.6015625,,100.0,29.16,3.466386554621849,11.946800000000003,7.308886369317556
115,3.107421875,4.92578125,2041.015625,3239.2578125,,100.0,26.35,3.767123287671233,11.2115,6.607434498847919
116,3.076171875,1.86328125,2697.265625,2911.1328125,,100.0,25.03,4.102776626605884,10.4222,6.136257468292194
117,3.076171875,1.86328125,1298.828125,3766.6015625,,100.0,31.91,3.168,14.317599999999997,8.083911459488437
118,3.076171875,3.55859375,2697.265625,3766.6015625,,100.0,29.87,3.360488798370672,12.889299999999997,7.332190304170075
119,4.076171875,1.55859375,1697.265625,2266.6015625,,100.0,23.21,4.267241379310345,11.403400000000003,6.52597718523611
120,3.126953125,3.55859375,1298.828125,2911.1328125,,100.0,25.560000000000002,3.9145907473309602,12.252899999999995,6.551974225569362
121,4.126953125,3.86328125,1697.265625,2266.6015625,,100.0,25.21,4.029304029304029,12.286599999999998,6.951138446108644
122,4.126953125,1.55859375,2298.828125,4411.1328125,,100.0,27.03,3.8401861908456167,11.841899999999999,6.512208223751368
123,4.076171875,3.86328125,1697.265625,2266.6015625,,100.0,27.93,3.642384105960265,13.688500000000003,7.966976204839879
124,4.076171875,3.86328125,2298.828125,2266.6015625,,100.0,22.56,4.437471985656656,10.488800000000001,5.554076722770784
125,4.626953125,2.86328125,2197.265625,4516.6015625,,100.0,23.34,4.306220095693781,10.042900000000001,5.836909604171777
126,4.576171875,2.86328125,2197.265625,4516.6015625,,100.0,23.55,4.321257092972501,10.6949,6.0430597131726
127,4.576171875,2.55859375,2197.265625,4516.6015625,,100.0,22.43,4.5,10.910499999999999,5.769121105795348
128,4.076171875,3.86328125,1697.265625,4411.1328125,,100.0,27.44,3.7471612414837243,13.3631,7.378271360740758
129,4.626953125,2.55859375,1798.828125,3661.1328125,,100.0,23.650000000000002,4.300608166811467,11.300900000000002,5.89192463881667
130,4.576171875,2.86328125,1798.828125,4516.6015625,,100.0,29.93,3.4303534303534304,14.6811,8.04641270154821
131,4.576171875,2.86328125,2197.265625,3661.1328125,,100.0,25.04,4.014598540145985,11.3794,6.246755896649335
132,3.576171875,4.86328125,1197.265625,3016.6015625,,100.0,30.18,3.3857729138166897,13.8576,7.690117509708893
133,3.576171875,4.86328125,2798.828125,3016.6015625,,100.0,25.69,3.9254559873116572,11.025400000000001,6.375795996254788
134,3.626953125,4.86328125,1197.265625,3016.6015625,,100.0,28.75,3.610503282275711,15.2052,7.208196860505267
135,3.576171875,4.55859375,1197.265625,3016.6015625,,100.0,29.22,3.4688156972669937,13.321200000000001,8.014809307926436
136,3.826171875,2.36328125,1947.265625,3391.6015625,,100.0,24.18,4.168421052631579,10.769400000000003,6.368201912310853
137,3.876953125,2.36328125,1947.265625,3391.6015625,,100.0,26.64,3.8641686182669788,11.716700000000003,6.771813247319041
138,3.626953125,4.55859375,2798.828125,2161.1328125,,100.0,23.55,4.415700267618198,11.2844,5.6927060047542986
139,3.576171875,4.86328125,1197.265625,2161.1328125,,100.0,32.980000000000004,3.058387395736793,17.5477,9.032136659526563
140,3.826171875,3.05859375,1947.265625,3391.6015625,,100.0,24.310000000000002,4.228961982058949,10.739699999999997,6.027674301490459
