,max_speed,vision,soc_strength,obs_strength,Run,Evacuation percentage,Evacuation time,Flow,Mean exit time,std exit time
481,4.935546875,4.14453125,1650.390625,4293.9453125,,100.0,31.09,3.2427120864723222,15.785599999999999,8.533580526722684
482,4.736328125,2.15234375,2283.203125,2043.9453125,,100.0,22.48,4.608938547486034,10.4176,5.5886174217662
483,3.435546875,2.15234375,1150.390625,4352.5390625,,100.0,31.77,3.2587228439763005,15.4448,8.368427133390641
484,3.435546875,3.14453125,2283.203125,4352.5390625,,100.0,28.61,3.5611510791366907,11.9958,6.759033040040833
485,3.435546875,3.14453125,1150.390625,4352.5390625,,100.0,30.400000000000002,3.3880903490759753,14.509700000000002,8.224264476031712
486,4.736328125,3.14453125,1150.390625,4352.5390625,,100.0,33.32,3.066914498141264,16.5445,9.21357456762202
487,3.736328125,4.15234375,1283.203125,3543.9453125,,100.0,30.240000000000002,3.385772913816689,14.5644,8.268868758509507
488,3.310546875,2.89453125,2025.390625,3790.0390625,,100.0,27.46,3.712035995500562,12.060799999999999,6.83061123608904
489,3.861328125,2.89453125,2025.390625,3790.0390625,,100.0,23.34,4.345917471466199,10.901799999999998,5.7655356011108605
490,3.435546875,3.14453125,1150.390625,2043.9453125,,100.0,32.74,3.096653112292774,16.870600000000003,8.969931682228042
491,3.310546875,2.89453125,1908.203125,3790.0390625,,100.0,27.14,3.7386706948640485,11.2324,6.570262839322167
492,3.310546875,2.90234375,2025.390625,3790.0390625,,100.0,27.6,3.692651995524058,11.6052,6.640510124009354
493,3.310546875,2.89453125,2025.390625,2981.4453125,,100.0,27.75,3.661242603550296,12.9376,6.912199451153392
494,3.861328125,2.90234375,1908.203125,2981.4453125,,100.0,24.69,4.059040590405904,10.923200000000001,6.1232959501341515
495,4.810546875,1.89453125,2525.390625,4540.0390625,,100.0,22.3,4.5875810936051895,10.126999999999999,5.483698983847905
496,4.361328125,1.89453125,2525.390625,4540.0390625,,100.0,24.18,4.196693514200932,10.9966,6.187319913918442
497,4.310546875,4.89453125,2908.203125,2290.0390625,,100.0,24.61,4.149203688181056,11.2376,5.9583734679724785
498,4.861328125,4.90234375,2908.203125,4481.4453125,,100.0,22.02,4.639175257731959,10.2019,5.587046832910148
499,4.310546875,4.90234375,1025.390625,2290.0390625,,100.0,28.41,3.501945525291829,13.7629,8.36113535558081
500,4.861328125,4.89453125,1025.390625,2290.0390625,,100.0,30.61,3.3033033033033035,15.4319,8.422428534225828
501,4.810546875,1.89453125,2525.390625,3731.4453125,,100.0,21.38,4.70532319391635,10.0422,5.547374040703831
502,4.310546875,4.89453125,1025.390625,2290.0390625,,100.0,34.14,2.9765484064942878,17.777900000000002,10.088223687132247
503,4.810546875,3.90234375,2525.390625,4540.0390625,,100.0,23.330000000000002,4.321257092972501,11.1328,6.059658802942688
