,door_size,Run,Evacuation percentage,Evacuation time,Flow,Mean exit time,std exit time,population
61,1.263157894736842,200,100.0,34.25,5.8598351001177855,16.926099999999998,9.227530241717393,200
63,1.263157894736842,200,100.0,32.22,6.289506953223767,17.1367,8.786448114130735,200
64,1.263157894736842,200,100.0,32.12,6.250000000000001,15.726900000000002,9.072488391730818,200
65,1.263157894736842,200,100.0,34.57,5.758101851851851,16.99275,9.903940738324378,200
66,1.263157894736842,200,100.0,31.91,6.295476115153432,15.45,8.625101033564535,200
67,1.263157894736842,200,100.0,30.26,6.598143236074271,15.2667,8.443007758497576,200
68,1.263157894736842,200,100.0,31.240000000000002,6.477864583333333,15.977050000000002,8.761018033448629,200
69,1.263157894736842,200,100.0,28.87,6.987359550561798,14.721800000000004,7.697903307828919,200
70,1.3736842105263158,200,100.0,26.810000000000002,7.512268780671951,12.48395,7.572805279186995,200
71,1.3736842105263158,200,100.0,29.44,6.931382793451759,15.264150000000003,8.037394967701548,200
72,1.3736842105263158,200,100.0,28.17,7.199710564399421,13.51035,7.3817913541008044,200
62,1.263157894736842,200,100.0,33.02,6.028476219327476,16.22435,9.236944151818777,200
199,2.7,200,100.0,12.83,15.9967845659164,6.2051,3.127529567562855,200
